,Concrete,Strand,Rebar,Span_ft,L_sq,ratio_strand_concrete,ratio_rebar_concrete,interaction_strand_L
317,-1.2567609975221223,1.1889937617286568,-1.3828405479773531,0.005929733891373981,-0.09493194286245134,1.9362816451171263,-0.3189225952874261,1.0537313062402514
480,-0.007088478573866509,-1.1090605715015147,-1.3828405479773531,1.4172064000382671,1.5117384501162767,-0.9785454006145233,-1.0847485786922493,0.2809415360302128
49,-1.2567609975221223,-1.1090605715015147,-0.10308921273274356,-1.4053469322555192,-1.2999347375964974,-0.3821855601303345,0.8164671195586224,-1.138102298517695
424,-0.007088478573866509,-1.1090605715015147,1.1566660078986701,0.7115680669648206,0.6581948038463274,-0.9785454006145233,0.722144056923671,-0.20320696748130102
50,-0.007088478573866509,-1.1090605715015147,-0.10308921273274356,-1.4053469322555192,-1.2999347375964974,-0.9785454006145233,-0.1741885103503685,-1.3139005931841852
93,-1.2567609975221223,0.004429672434753864,1.1566660078986701,-1.4053469322555192,-1.2999347375964974,0.7411954568452389,1.934116370110203,-0.8069457490010967
565,-1.2567609975221223,0.004429672434753864,1.1566660078986701,1.4172064000382671,1.5117384501162767,0.7411954568452389,1.934116370110203,1.923475231183419
116,1.1801004144269764,1.1889937617286568,-0.10308921273274356,-1.4053469322555192,-1.2999347375964974,0.20400421521702622,-0.8094464330295094,-0.9653019926263212
560,1.1801004144269764,1.1889937617286568,-1.3828405479773531,1.4172064000382671,1.5117384501162767,0.20400421521702622,-1.575834490550592,1.4104010018376922
555,-0.007088478573866509,1.1889937617286568,-1.3828405479773531,1.4172064000382671,1.5117384501162767,0.8808193877522514,-1.0847485786922493,2.0568307947089997
532,1.1801004144269764,-1.1090605715015147,-0.10308921273274356,1.4172064000382671,1.5117384501162767,-1.3609611483250097,-0.8094464330295094,-0.08430579088362068
31,-1.2567609975221223,1.1889937617286568,1.1566660078986701,-1.4053469322555192,-1.2999347375964974,1.9362816451171263,1.934116370110203,-0.4546515473876939
583,-1.2567609975221223,1.1889937617286568,-0.10308921273274356,1.4172064000382671,1.5117384501162767,1.9362816451171263,0.8164671195586224,3.0649084444108445
509,-1.2567609975221223,1.1889937617286568,1.1566660078986701,1.4172064000382671,1.5117384501162767,1.9362816451171263,1.934116370110203,3.0649084444108445
431,-1.2567609975221223,1.1889937617286568,-1.3828405479773531,0.7115680669648206,0.6581948038463274,1.9362816451171263,-0.3189225952874261,1.9964705897577166
64,-1.2567609975221223,-1.1090605715015147,1.1566660078986701,-1.4053469322555192,-1.2999347375964974,-0.3821855601303345,1.934116370110203,-1.138102298517695
135,-1.2567609975221223,0.004429672434753864,-0.10308921273274356,-0.6997085991820726,-0.7476417900100597,0.7411954568452389,0.8164671195586224,-0.2706130564648525
180,-1.2567609975221223,-1.1090605715015147,1.1566660078986701,-0.6997085991820726,-0.7476417900100597,-0.3821855601303345,1.934116370110203,-0.7474784877687544
168,-1.2567609975221223,-1.1090605715015147,-0.10308921273274356,-0.6997085991820726,-0.7476417900100597,-0.3821855601303345,0.8164671195586224,-0.7474784877687544
380,-0.007088478573866509,0.004429672434753864,-0.10308921273274356,0.7115680669648206,0.6581948038463274,-0.07761607016876633,-0.1741885103503685,0.4766803801203019
577,1.1801004144269764,0.004429672434753864,1.1566660078986701,1.4172064000382671,1.5117384501162767,-0.6026789618664975,-0.05503318890719255,0.6399335829091806
529,-0.007088478573866509,-1.1090605715015147,-0.10308921273274356,1.4172064000382671,1.5117384501162767,-0.9785454006145233,-0.1741885103503685,0.2809415360302128
19,-1.2567609975221223,0.004429672434753864,-0.10308921273274356,-1.4053469322555192,-1.2999347375964974,0.7411954568452389,0.8164671195586224,-0.8069457490010967
289,-1.2567609975221223,-1.1090605715015147,-0.10308921273274356,0.005929733891373981,-0.09493194286245134,-0.3821855601303345,0.8164671195586224,-0.2858321659745514
343,1.1801004144269764,0.004429672434753864,1.1566660078986701,0.005929733891373981,-0.09493194286245134,-0.6026789618664975,-0.05503318890719255,-0.4132287951619902
