Concrete,Strand,Rebar,Span_ft,L_sq,ratio_strand_concrete,ratio_rebar_concrete,interaction_strand_L
505.0,1.26,3.45,100.0,10000.0,0.002495049504950495,0.006831683168316832,24.95049504950495
505.0,1.26,3.45,100.0,10000.0,0.002495049504950495,0.006831683168316832,24.95049504950495
600.0,1.26,3.45,100.0,10000.0,0.0021,0.00575,21.0
600.0,1.26,3.45,100.0,10000.0,0.0021,0.00575,21.0
600.0,1.26,3.45,100.0,10000.0,0.0021,0.00575,21.0
600.0,1.26,3.45,100.0,10000.0,0.0021,0.00575,21.0
600.0,1.26,3.45,100.0,10000.0,0.0021,0.00575,21.0
405.0,2.23,2.18,100.0,10000.0,0.005506172839506173,0.005382716049382717,55.06172839506173
405.0,2.23,2.18,100.0,10000.0,0.005506172839506173,0.005382716049382717,55.06172839506173
405.0,2.23,2.18,100.0,10000.0,0.005506172839506173,0.005382716049382717,55.06172839506173
405.0,2.23,2.18,100.0,10000.0,0.005506172839506173,0.005382716049382717,55.06172839506173
405.0,2.23,2.18,100.0,10000.0,0.005506172839506173,0.005382716049382717,55.06172839506173
505.0,2.23,2.18,100.0,10000.0,0.004415841584158415,0.004316831683168317,44.15841584158415
505.0,2.23,2.18,100.0,10000.0,0.004415841584158415,0.004316831683168317,44.15841584158415
505.0,2.23,2.18,100.0,10000.0,0.004415841584158415,0.004316831683168317,44.15841584158415
505.0,2.23,2.18,100.0,10000.0,0.004415841584158415,0.004316831683168317,44.15841584158415
505.0,2.23,2.18,100.0,10000.0,0.004415841584158415,0.004316831683168317,44.15841584158415
600.0,2.23,2.18,100.0,10000.0,0.0037166666666666667,0.0036333333333333335,37.166666666666664
600.0,2.23,2.18,100.0,10000.0,0.0037166666666666667,0.0036333333333333335,37.166666666666664
600.0,2.23,2.18,100.0,10000.0,0.0037166666666666667,0.0036333333333333335,37.166666666666664
600.0,2.23,2.18,100.0,10000.0,0.0037166666666666667,0.0036333333333333335,37.166666666666664
600.0,2.23,2.18,100.0,10000.0,0.0037166666666666667,0.0036333333333333335,37.166666666666664
405.0,1.73,3.45,100.0,10000.0,0.0042716049382716045,0.008518518518518519,42.716049382716044
405.0,1.73,3.45,100.0,10000.0,0.0042716049382716045,0.008518518518518519,42.716049382716044
405.0,1.73,3.45,100.0,10000.0,0.0042716049382716045,0.008518518518518519,42.716049382716044
405.0,1.73,3.45,100.0,10000.0,0.0042716049382716045,0.008518518518518519,42.716049382716044
405.0,1.73,3.45,100.0,10000.0,0.0042716049382716045,0.008518518518518519,42.716049382716044
505.0,1.73,3.45,100.0,10000.0,0.0034257425742574257,0.006831683168316832,34.257425742574256
505.0,1.73,3.45,100.0,10000.0,0.0034257425742574257,0.006831683168316832,34.257425742574256
505.0,1.73,3.45,100.0,10000.0,0.0034257425742574257,0.006831683168316832,34.257425742574256
505.0,1.73,3.45,100.0,10000.0,0.0034257425742574257,0.006831683168316832,34.257425742574256
505.0,1.73,3.45,100.0,10000.0,0.0034257425742574257,0.006831683168316832,34.257425742574256
600.0,1.73,3.45,100.0,10000.0,0.0028833333333333332,0.00575,28.833333333333332
600.0,1.73,3.45,100.0,10000.0,0.0028833333333333332,0.00575,28.833333333333332
600.0,1.73,3.45,100.0,10000.0,0.0028833333333333332,0.00575,28.833333333333332
600.0,1.73,3.45,100.0,10000.0,0.0028833333333333332,0.00575,28.833333333333332
600.0,1.73,3.45,100.0,10000.0,0.0028833333333333332,0.00575,28.833333333333332
405.0,2.23,2.82,100.0,10000.0,0.005506172839506173,0.0069629629629629625,55.06172839506173
405.0,2.23,2.82,100.0,10000.0,0.005506172839506173,0.0069629629629629625,55.06172839506173
405.0,2.23,2.82,100.0,10000.0,0.005506172839506173,0.0069629629629629625,55.06172839506173
405.0,2.23,2.82,100.0,10000.0,0.005506172839506173,0.0069629629629629625,55.06172839506173
405.0,2.23,2.82,100.0,10000.0,0.005506172839506173,0.0069629629629629625,55.06172839506173
505.0,2.23,2.82,100.0,10000.0,0.004415841584158415,0.005584158415841584,44.15841584158415
505.0,2.23,2.82,100.0,10000.0,0.004415841584158415,0.005584158415841584,44.15841584158415
505.0,2.23,2.82,100.0,10000.0,0.004415841584158415,0.005584158415841584,44.15841584158415
505.0,2.23,2.82,100.0,10000.0,0.004415841584158415,0.005584158415841584,44.15841584158415
505.0,2.23,2.82,100.0,10000.0,0.004415841584158415,0.005584158415841584,44.15841584158415
600.0,2.23,2.82,100.0,10000.0,0.0037166666666666667,0.004699999999999999,37.166666666666664
600.0,2.23,2.82,100.0,10000.0,0.0037166666666666667,0.004699999999999999,37.166666666666664
600.0,2.23,2.82,100.0,10000.0,0.0037166666666666667,0.004699999999999999,37.166666666666664
600.0,2.23,2.82,100.0,10000.0,0.0037166666666666667,0.004699999999999999,37.166666666666664
600.0,2.23,2.82,100.0,10000.0,0.0037166666666666667,0.004699999999999999,37.166666666666664
405.0,1.26,2.18,120.0,14400.0,0.003111111111111111,0.005382716049382717,44.8
405.0,1.26,2.18,120.0,14400.0,0.003111111111111111,0.005382716049382717,44.8
405.0,1.26,2.18,120.0,14400.0,0.003111111111111111,0.005382716049382717,44.8
405.0,1.26,2.18,120.0,14400.0,0.003111111111111111,0.005382716049382717,44.8
405.0,1.26,2.18,120.0,14400.0,0.003111111111111111,0.005382716049382717,44.8
505.0,1.26,2.18,120.0,14400.0,0.002495049504950495,0.004316831683168317,35.92871287128713
505.0,1.26,2.18,120.0,14400.0,0.002495049504950495,0.004316831683168317,35.92871287128713
505.0,1.26,2.18,120.0,14400.0,0.002495049504950495,0.004316831683168317,35.92871287128713
505.0,1.26,2.18,120.0,14400.0,0.002495049504950495,0.004316831683168317,35.92871287128713
505.0,1.26,2.18,120.0,14400.0,0.002495049504950495,0.004316831683168317,35.92871287128713
600.0,1.26,2.18,120.0,14400.0,0.0021,0.0036333333333333335,30.24
600.0,1.26,2.18,120.0,14400.0,0.0021,0.0036333333333333335,30.24
600.0,1.26,2.18,120.0,14400.0,0.0021,0.0036333333333333335,30.24
600.0,1.26,2.18,120.0,14400.0,0.0021,0.0036333333333333335,30.24
600.0,1.26,2.18,120.0,14400.0,0.0021,0.0036333333333333335,30.24
405.0,1.73,2.82,120.0,14400.0,0.0042716049382716045,0.0069629629629629625,61.511111111111106
405.0,1.73,2.82,120.0,14400.0,0.0042716049382716045,0.0069629629629629625,61.511111111111106
405.0,1.73,2.82,120.0,14400.0,0.0042716049382716045,0.0069629629629629625,61.511111111111106
405.0,1.73,2.82,120.0,14400.0,0.0042716049382716045,0.0069629629629629625,61.511111111111106
405.0,1.73,2.82,120.0,14400.0,0.0042716049382716045,0.0069629629629629625,61.511111111111106
505.0,1.73,2.82,120.0,14400.0,0.0034257425742574257,0.005584158415841584,49.33069306930693
505.0,1.73,2.82,120.0,14400.0,0.0034257425742574257,0.005584158415841584,49.33069306930693
505.0,1.73,2.82,120.0,14400.0,0.0034257425742574257,0.005584158415841584,49.33069306930693
505.0,1.73,2.82,120.0,14400.0,0.0034257425742574257,0.005584158415841584,49.33069306930693
505.0,1.73,2.82,120.0,14400.0,0.0034257425742574257,0.005584158415841584,49.33069306930693
600.0,1.73,2.82,120.0,14400.0,0.0028833333333333332,0.004699999999999999,41.519999999999996
600.0,1.73,2.82,120.0,14400.0,0.0028833333333333332,0.004699999999999999,41.519999999999996
600.0,1.73,2.82,120.0,14400.0,0.0028833333333333332,0.004699999999999999,41.519999999999996
600.0,1.73,2.82,120.0,14400.0,0.0028833333333333332,0.004699999999999999,41.519999999999996
600.0,1.73,2.82,120.0,14400.0,0.0028833333333333332,0.004699999999999999,41.519999999999996
